_______________________________________
IBUTTON DATA DOWNLOAD
_______________________________________
Alphamach Inc.
101-2205 Bombardier, Ste-Julie, Qc J3E 2J9 CANADA
Tel: 450-466-3153
email: info@alphamach.com
www.alphamach.com


iButton Info
-----------------------------------------------------
iButton S/N:     3B0000005ABE2341
iButton Type:    DS1923
WeeButton Rev:   V12 R068


Mission Info
-----------------------------------------------------
Mission Init Date:                05-11-2019 10:50:01
Mission Start-up:                 05-11-2019 10:50:01
Download Date/Time:               05-11-2019 14:12:50
Temp. Sample Rate:                15
Hum. Sample Rate:                 15

Mission Running:                  False
Override Enable:                  False
Override Occurred:                False
Logs of present mission:           808
Log count:              47073

----------------- Data Download -------------------

Date                     Temp. (TEMP_CELSIUS)         Hum (%) 
05-11-2019 13:20:31         28,319                 28,114
05-11-2019 13:20:46         28,319                 28,450
05-11-2019 13:21:01         28,757                 31,292
05-11-2019 13:21:16         29,756                 35,252
05-11-2019 13:21:31         30,193                 31,956
05-11-2019 13:21:46         30,068                 30,792
05-11-2019 13:22:01         29,943                 29,958
05-11-2019 13:22:16         29,756                 30,125
05-11-2019 13:22:31         29,631                 29,958
05-11-2019 13:22:46         29,506                 29,958
05-11-2019 13:23:01         29,443                 29,624
05-11-2019 13:23:16         29,319                 29,624
05-11-2019 13:23:31         29,256                 29,624
05-11-2019 13:23:46         29,194                 29,791
05-11-2019 13:24:01         29,131                 29,121
05-11-2019 13:24:16         29,069                 29,456
05-11-2019 13:24:31         29,006                 29,289
05-11-2019 13:24:46         28,944                 29,791
05-11-2019 13:25:01         28,881                 29,456
05-11-2019 13:25:16         28,881                 29,121
05-11-2019 13:25:31         28,819                 29,289
05-11-2019 13:25:46         28,819                 29,289
05-11-2019 13:26:01         28,757                 29,791
05-11-2019 13:26:16         28,757                 29,289
05-11-2019 13:26:31         28,694                 29,456
05-11-2019 13:26:46         28,694                 29,791
05-11-2019 13:27:01         28,632                 29,456
05-11-2019 13:27:16         28,632                 29,289
05-11-2019 13:27:31         28,632                 29,121
05-11-2019 13:27:46         28,569                 29,121
05-11-2019 13:28:01         28,569                 29,121
05-11-2019 13:28:16         28,569                 29,289
05-11-2019 13:28:31         28,569                 29,456
05-11-2019 13:28:46         28,507                 29,289
05-11-2019 13:29:01         28,507                 29,456
05-11-2019 13:29:16         28,507                 29,624
05-11-2019 13:29:31         28,507                 29,624
05-11-2019 13:29:46         28,507                 29,624
05-11-2019 13:30:01         28,444                 29,456
05-11-2019 13:30:16         28,444                 29,289
05-11-2019 13:30:31         28,444                 29,624
05-11-2019 13:30:46         28,444                 29,624
05-11-2019 13:31:01         28,444                 29,624
05-11-2019 13:31:16         28,444                 29,289
05-11-2019 13:31:31         28,444                 29,121
05-11-2019 13:31:46         28,444                 29,121
05-11-2019 13:32:01         28,444                 29,289
05-11-2019 13:32:16         28,382                 29,289
05-11-2019 13:32:31         28,382                 29,121
05-11-2019 13:32:46         28,382                 28,954
05-11-2019 13:33:01         28,382                 28,954
05-11-2019 13:33:16         28,382                 29,456
05-11-2019 13:33:31         28,382                 29,624
05-11-2019 13:33:46         28,382                 28,954
05-11-2019 13:34:01         28,319                 29,289
05-11-2019 13:34:16         28,319                 29,289
05-11-2019 13:34:31         28,319                 29,289
05-11-2019 13:34:46         28,319                 29,456
05-11-2019 13:35:01         28,319                 29,456
05-11-2019 13:35:16         28,319                 29,456
05-11-2019 13:35:31         28,319                 29,121
05-11-2019 13:35:46         28,319                 29,456
05-11-2019 13:36:01         28,319                 29,289
05-11-2019 13:36:16         28,319                 28,954
05-11-2019 13:36:31         28,319                 29,121
05-11-2019 13:36:46         28,319                 29,121
05-11-2019 13:37:01         28,257                 28,954
05-11-2019 13:37:16         28,257                 28,954
05-11-2019 13:37:31         28,257                 28,786
05-11-2019 13:37:46         28,257                 29,456
05-11-2019 13:38:01         28,257                 29,456
05-11-2019 13:38:16         28,257                 29,121
05-11-2019 13:38:31         28,257                 29,456
05-11-2019 13:38:46         28,257                 29,289
05-11-2019 13:39:01         28,257                 28,786
05-11-2019 13:39:16         28,257                 28,954
05-11-2019 13:39:31         28,257                 29,289
05-11-2019 13:39:46         28,257                 29,456
05-11-2019 13:40:01         28,257                 28,786
05-11-2019 13:40:16         28,257                 29,289
05-11-2019 13:40:31         28,257                 28,954
05-11-2019 13:40:46         28,257                 29,624
05-11-2019 13:41:01         28,257                 28,954
05-11-2019 13:41:16         28,257                 28,618
05-11-2019 13:41:31         28,257                 28,954
05-11-2019 13:41:46         28,257                 29,121
05-11-2019 13:42:01         28,257                 29,456
05-11-2019 13:42:16         28,257                 29,121
05-11-2019 13:42:31         28,257                 29,456
05-11-2019 13:42:46         28,257                 28,786
05-11-2019 13:43:01         28,257                 29,289
05-11-2019 13:43:16         28,257                 29,121
05-11-2019 13:43:31         28,257                 28,954
05-11-2019 13:43:46         28,257                 29,289
05-11-2019 13:44:01         28,194                 29,289
05-11-2019 13:44:16         28,194                 29,289
05-11-2019 13:44:31         28,194                 29,121
05-11-2019 13:44:46         28,194                 29,121
05-11-2019 13:45:01         28,194                 29,121
05-11-2019 13:45:16         28,194                 29,289
05-11-2019 13:45:31         28,194                 28,954
05-11-2019 13:45:46         28,194                 28,786
05-11-2019 13:46:01         28,194                 28,954
05-11-2019 13:46:16         28,194                 29,456
05-11-2019 13:46:31         28,194                 28,786
05-11-2019 13:46:46         28,194                 28,786
05-11-2019 13:47:01         28,194                 28,954
05-11-2019 13:47:16         28,194                 29,121
05-11-2019 13:47:31         28,194                 29,289
05-11-2019 13:47:46         28,194                 29,121
05-11-2019 13:48:01         28,194                 28,786
05-11-2019 13:48:16         28,194                 29,121
05-11-2019 13:48:31         28,194                 29,289
05-11-2019 13:48:46         28,194                 28,786
05-11-2019 13:49:01         28,194                 28,954
05-11-2019 13:49:16         28,194                 29,121
05-11-2019 13:49:31         28,194                 28,954
05-11-2019 13:49:46         28,194                 28,786
05-11-2019 13:50:01         28,194                 28,954
05-11-2019 13:50:16         28,194                 29,456
05-11-2019 13:50:31         28,194                 29,121
05-11-2019 13:50:46         28,194                 28,786
05-11-2019 13:51:01         28,194                 29,289
05-11-2019 13:51:16         28,194                 28,954
05-11-2019 13:51:31         28,194                 28,618
05-11-2019 13:51:46         28,194                 28,954
05-11-2019 13:52:01         28,194                 28,786
05-11-2019 13:52:16         28,194                 28,786
05-11-2019 13:52:31         28,194                 29,791
05-11-2019 13:52:46         28,194                 28,954
05-11-2019 13:53:01         28,194                 28,786
05-11-2019 13:53:16         28,194                 28,786
05-11-2019 13:53:31         28,194                 28,954
05-11-2019 13:53:46         28,194                 28,786
05-11-2019 13:54:01         28,194                 29,121
05-11-2019 13:54:16         28,194                 29,456
05-11-2019 13:54:31         28,194                 29,121
05-11-2019 13:54:46         28,194                 29,121
05-11-2019 13:55:01         28,194                 29,121
05-11-2019 13:55:16         28,194                 29,121
05-11-2019 13:55:31         28,194                 29,121
05-11-2019 13:55:46         28,194                 29,289
05-11-2019 13:56:01         28,194                 28,954
05-11-2019 13:56:16         28,194                 28,786
05-11-2019 13:56:31         28,194                 29,121
05-11-2019 13:56:46         28,194                 29,289
05-11-2019 13:57:01         28,194                 29,121
05-11-2019 13:57:16         28,194                 29,289
05-11-2019 13:57:31         28,194                 28,618
05-11-2019 13:57:46         28,194                 29,289
05-11-2019 13:58:01         28,194                 28,618
05-11-2019 13:58:16         28,194                 29,121
05-11-2019 13:58:31         28,194                 28,450
05-11-2019 13:58:46         28,194                 29,289
05-11-2019 13:59:01         28,194                 28,954
05-11-2019 13:59:16         28,194                 28,954
05-11-2019 13:59:31         28,194                 28,786
05-11-2019 13:59:46         28,194                 28,954
05-11-2019 14:00:01         28,194                 28,786
05-11-2019 14:00:16         28,194                 28,618
05-11-2019 14:00:31         28,194                 29,121
05-11-2019 14:00:46         28,194                 29,121
05-11-2019 14:01:01         28,194                 28,954
05-11-2019 14:01:16         28,194                 28,786
05-11-2019 14:01:31         28,194                 28,786
05-11-2019 14:01:46         28,194                 28,786
05-11-2019 14:02:01         28,194                 28,618
05-11-2019 14:02:16         28,194                 28,954
05-11-2019 14:02:31         28,194                 28,618
05-11-2019 14:02:46         28,194                 28,954
05-11-2019 14:03:01         28,257                 28,786
05-11-2019 14:03:16         28,257                 28,282
05-11-2019 14:03:31         28,257                 29,121
05-11-2019 14:03:46         28,257                 28,786
05-11-2019 14:04:01         28,257                 28,450
05-11-2019 14:04:16         28,257                 29,121
05-11-2019 14:04:31         28,257                 28,786
05-11-2019 14:04:46         28,257                 28,954
05-11-2019 14:05:01         28,257                 28,786
05-11-2019 14:05:16         28,257                 29,121
05-11-2019 14:05:31         28,257                 28,954
05-11-2019 14:05:46         28,257                 28,450
05-11-2019 14:06:01         28,257                 29,121
05-11-2019 14:06:16         28,257                 29,121
05-11-2019 14:06:31         28,257                 28,618
05-11-2019 14:06:46         28,257                 28,786
05-11-2019 14:07:01         28,257                 28,618
05-11-2019 14:07:16         28,257                 28,450
05-11-2019 14:07:31         28,257                 28,954
05-11-2019 14:07:46         28,257                 28,954
05-11-2019 14:08:01         28,257                 28,450
05-11-2019 14:08:16         28,257                 28,282
05-11-2019 14:08:31         28,257                 28,786
05-11-2019 14:08:46         28,257                 28,450
05-11-2019 14:09:01         28,257                 28,786
05-11-2019 14:09:16         28,257                 28,786
05-11-2019 14:09:31         28,319                 28,954
05-11-2019 14:09:46         28,319                 28,786
05-11-2019 14:10:01         28,319                 28,618
05-11-2019 14:10:16         28,632                 31,125
05-11-2019 14:10:31         29,069                 29,791
05-11-2019 14:10:46         29,131                 29,958
05-11-2019 14:11:01         29,256                 29,958
05-11-2019 14:11:16         29,256                 29,624
05-11-2019 14:11:31         29,319                 29,624
05-11-2019 14:11:46         29,319                 29,121
